NAMES,,SUB-NAMES,,dcterms:spatial,,dcterms:date,,Audio,,3D Artifact,3D Artifact Citation,,art:url. (USC),Image File Name (USC),art:url. (UA),,Image File Name UA,,,,,Text
FN-44D,,FN-44D2,,"9.145, 40.489673",,300-399 ,,https://soundcloud.com/sowingtheseed/fan-ep-44?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-44d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-44D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-44d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-44D.jpg,,,,,"Moyses The Ethiopian A giant negro slave of the 4th century, became a saint of the catholic church. Escaping from his master, he became a robber and was noted for his strength and ferocity. He was converted by Abbot Isadore and was later famous for his good deeds."
FN-45A,,FN-45A1,,"6.465422, 3.426448",,800-1300 CE,,https://soundcloud.com/sowingtheseed/fan-ep-45?,,,https://sketchfab.com/3d-models/ife-head-73199614-0e5ea1be96af4e6196d1c60304fb3e1d#download,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-45a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-45A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-45a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-45A.jpg,,,,,"Superb example of ancient Negro art. One of hundreds of the fine bronzes unearthed in the city of IFE, Nigeria, which existed between 800 and 1300 A.D…Art experts say that neither the ancient Greeks nor the best Italian artists like Benvenuto Cellini produced anything finer. Thomas Jefferson, however, inferred that Negroes were inferior since he had never seen “even an elementary trait of painting of sculpture” in one of them.?"
FN-45C,,FN-45C1,,"37.54129, -77.474769",,1806-1863,,https://soundcloud.com/sowingtheseed/fan-ep-45?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-45c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-45C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-45c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-45C.jpg,,,,,"James B. Floyd (1806-1863)? proud Virginia aristocrat, U.S. Secretary of War, governor of Virginia (1850) candidate for the presidency of the U.S. and later Confederate general, once was called a Negro by an Indian chief. At a dinner party, Floyd who was “dark-complexioned and had crispy, wiry hair” wishing to make the chief feel at home, told him he, too, had Indian blood and was descended from Pocahontas. The chief, taking a good look at Floyd said, “No, no. You negur (negro).” The other guests had trouble keeping from laughing”.?"
FN-45D,,FN-45D!,,,,,,https://soundcloud.com/sowingtheseed/fan-ep-45?,,"3DWorksbyMatt. September 13, 2019. “1930’s Antique Radio…” UltiMaker Thingiverse. https://www.thingiverse.com/thing:3860691 Used under CC By 4.0 Deed. ",https://www.thingiverse.com/thing:3860691,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-45d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-45D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-45d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-45D.jpg,,,,,"Ernest King – An automobile and a Negro, made the outstanding contribution to radio in 1925. By his invention of an automatic control which he sold to the Atwater-Kent corporation on a royalty basis.?"
FN-46A,,FN-46A3,,"-25.74486 , 28.20783",,"40,000 BCE",,https://soundcloud.com/decodingdiaspora/fan-ep-46-facts?,,"Kentstrapper. December 9, 2013. “Skull of Taung Child (Australopithecus africanus individual).” cgtrader. https://www.cgtrader.com/free-3d-print-models/art/mathematical-art/taung-child-prehistoric-skull Used royalty-free with no attribution required. ",https://www.cgtrader.com/free-3d-print-models/art/mathematical-art/taung-child-prehistoric-skull,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-46a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-46A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-46a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-46A.jpg,,,,,"Africa is emerging more and more as the original home of the present human race. The oldest skulls have been discovered there. Professors Broom and Dart have discovered very ancient human and pre-human skulls in South Africa and Doctor Leakey one on an island in Lake Victoria. LIFE Magazine showed modern man as being descended from Boskopman, a bushman of 40,000 or more years ago.?"
FN-46A,,FN-46A5,,"-0.755775, 33.438353",,,,https://soundcloud.com/decodingdiaspora/fan-ep-46-facts?,,"Kentstrapper. December 9, 2013. “Skull of Taung Child (Australopithecus africanus individual).” cgtrader. https://www.cgtrader.com/free-3d-print-models/art/mathematical-art/taung-child-prehistoric-skull Used royalty-free with no attribution required. ",https://www.cgtrader.com/free-3d-print-models/art/mathematical-art/taung-child-prehistoric-skull,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-46a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-46A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-46a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-46A.jpg,,,,,
FN-46C,,FN-46C2,,"40.7128, -74.096",,1861-1865,,https://soundcloud.com/decodingdiaspora/fan-ep-46-facts?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-46c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-46C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-46c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-46C.jpg,,,,,"Before the Civil War, color prejudice was much stronger in the North than in the South. Boston, New York, Philadelphia had Jim Crow Cars; the South, none. Rich Southern Negro Slavemasters rode beside white Masters and went to the same church. Mixed marriages were legal in several states. After the war, the South used Jim-Crow to make up for the economic loss caused by the Emancipation.?"
FN-46C,,FN-46C4,,"42.361145, -71.057083",,,,https://soundcloud.com/decodingdiaspora/fan-ep-46-facts?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-46c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-46C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-46c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-46C.jpg,,,,,"Before the Civil War, color prejudice was much stronger in the North than in the South. Boston, New York, Philadelphia had Jim Crow Cars; the South, none. Rich Southern Negro Slavemasters rode beside white Masters and went to the same church. Mixed marriages were legal in several states. After the war, the South used Jim-Crow to make up for the economic loss caused by the Emancipation.?"
FN-46C,,FN-46C6,,"39.998089, -75.164109",,,,https://soundcloud.com/decodingdiaspora/fan-ep-46-facts?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-46c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-46C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-46c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-46C.jpg,,,,,"Before the Civil War, color prejudice was much stronger in the North than in the South. Boston, New York, Philadelphia had Jim Crow Cars; the South, none. Rich Southern Negro Slavemasters rode beside white Masters and went to the same church. Mixed marriages were legal in several states. After the war, the South used Jim-Crow to make up for the economic loss caused by the Emancipation.?"
FN-46D,,FN-46D1,,"40.7128, -74.106",,1884,,https://soundcloud.com/decodingdiaspora/fan-ep-46-facts?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-46d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-46D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-46d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-46D.jpg,,,,,"Grover Cleveland When elected President in 1884 on the Democratic ticket, a great number of Negroes in the South, seeing the Southern Whites had gone wild with the victory with Cannon thundering and fireworks, felt sure that it all meant a return to slavery. Northern friends begged Cleveland to reassure the Negroes but he didn’t. Cleveland later, boasted in the press, how as governor of New York, he had opposed mixed schools there. ?"
FN-47A,,FN-47A2,,"19.8078, -96.926",,100 CE,,https://soundcloud.com/decodingdiaspora/fan-ep-47?,,"PrettySmallThings. June 18, 2012. “Olmec Colossal Head.” UltiMaker Thingiverse. https://www.thingiverse.com/thing:25189 Used under CC By 4.0 Deed.",https://www.thingiverse.com/thing:25189/files,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-47a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-47A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-47a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-47A.jpg,,,,,Head of Olmec Deity from Ancient Mexico. 100 A. D. or earlier. Weighs nearly 20 tons and is carved from a single block of stone. Proof positive that Negroes lived in America before Columbus. Some Latin-American archaeologists say that the first Mexican gods were Negroes. The Olmecs built vast cities and great pyramids.?
FN-47C,,FN-47C2,,"18.370247, -76.900305",,,,https://soundcloud.com/decodingdiaspora/fan-ep-47?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-47c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-47C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-47c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-47C.jpg,,,,,"An African Negro girl Jamaica, West Indies is credited with saving the life of Lord Nelson, naval hero who did most to save England from Napoleon. In 1780, when he was stricken with fever and dysentery in Nicaragua, and brought ashore at Port Royal, Jamaica at death’s door she gave him an African remedy that checked the disease. She died in 1848.?"
FN-47C,,FN-47C3,,"12.136389, -86.251389",,1780,,https://soundcloud.com/decodingdiaspora/fan-ep-47?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-47c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-47C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-47c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-47C.jpg,,,,,"An African Negro girl Jamaica, West Indies is credited with saving the life of Lord Nelson, naval hero who did most to save England from Napoleon. In 1780, when he was stricken with fever and dysentery in Nicaragua, and brought ashore at Port Royal, Jamaica at death’s door she gave him an African remedy that checked the disease. She died in 1848.?"
FN-47C,,FN-47C4,,"17.93738, -76.84062",,1848,,https://soundcloud.com/decodingdiaspora/fan-ep-47?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-47c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-47C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-47c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-47C.jpg,,,,,"An African Negro girl Jamaica, West Indies is credited with saving the life of Lord Nelson, naval hero who did most to save England from Napoleon. In 1780, when he was stricken with fever and dysentery in Nicaragua, and brought ashore at Port Royal, Jamaica at death’s door she gave him an African remedy that checked the disease. She died in 1848.?"
FN-48A,,FN-48A2,,"14.1666667, 38.97",,,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48A.jpg,,,,,"Hapte Mikael Ethiopia’s “Grand Old General”. One of the commanders of the Ethiopian army under Menelik II, he helped in the defeat of Italy at the Battle of Adowa in 1896. During the Italo-Ethiopian War, 1935-36, he was the first to face the armies of Mussolini and though very poorly armed gave a good account of themselves.?"
FN-48A,,FN-48A4,,"41.89193, 12.52133",,1896,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48A.jpg,,,,,"Hapte Mikael Ethiopia’s “Grand Old General”. One of the commanders of the Ethiopian army under Menelik II, he helped in the defeat of Italy at the Battle of Adowa in 1896. During the Italo-Ethiopian War, 1935-36, he was the first to face the armies of Mussolini and though very poorly armed gave a good account of themselves.?"
FN-48C,,FN-48C2,,"-18.816667, 31.95",,1935-1936,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48C.jpg,,,,,"Gold ornaments and utensils found at Dhlo-Dhlo, one of the 120 ancient towns of Rhodesia, excavated in 1903. These towns, which flourished about 2300 years ago extend over an area of some 180 square miles. Among others are Mundie, M’bopoti, and Zymbabwe, which has walls of granite 3o feet high and solid now as when they were built.?"
FN-48C,,FN-48C3,,"15.508457, 32.552854",,1903,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48C.jpg,,,,,"Gold ornaments and utensils found at Dhlo-Dhlo, one of the 120 ancient towns of Rhodesia, excavated in 1903. These towns, which flourished about 2300 years ago extend over an area of some 180 square miles. Among others are Mundie, M’bopoti, and Zymbabwe, which has walls of granite 3o feet high and solid now as when they were built.?"
FN-48C,,FN-48C4,,"11.572076, 43.145645",,,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48C.jpg,,,,,"Gold ornaments and utensils found at Dhlo-Dhlo, one of the 120 ancient towns of Rhodesia, excavated in 1903. These towns, which flourished about 2300 years ago extend over an area of some 180 square miles. Among others are Mundie, M’bopoti, and Zymbabwe, which has walls of granite 3o feet high and solid now as when they were built.?"
FN-48C,,FN-48C5,,"-17.824858, 31.053028",,,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48C.jpg,,,,,"Gold ornaments and utensils found at Dhlo-Dhlo, one of the 120 ancient towns of Rhodesia, excavated in 1903. These towns, which flourished about 2300 years ago extend over an area of some 180 square miles. Among others are Mundie, M’bopoti, and Zymbabwe, which has walls of granite 3o feet high and solid now as when they were built.?"
FN-48D,,FN-48D2,,"33.510414, 36.308336",,,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48D.jpg,,,,,"From earliest times there has been a Negro strain in the peoples of Syria, Palestine and most of the Near East countries. The Turks especially had mostly Negro soldiers when they dominated Islam. According to a Jewish legend, when the Jews returned from Babylonian captivity, they found the population black. Jewish women having had Negro husbands.?"
FN-48D,,FN-48D3,,"31.898043, 35.244269",,,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48D.jpg,,,,,"From earliest times there has been a Negro strain in the peoples of Syria, Palestine and most of the Near East countries. The Turks especially had mostly Negro soldiers when they dominated Islam. According to a Jewish legend, when the Jews returned from Babylonian captivity, they found the population black. Jewish women having had Negro husbands.?"
FN-48D,,FN-48D4,,"41.047867, 28.968272",,,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48D.jpg,,,,,"From earliest times there has been a Negro strain in the peoples of Syria, Palestine and most of the Near East countries. The Turks especially had mostly Negro soldiers when they dominated Islam. According to a Jewish legend, when the Jews returned from Babylonian captivity, they found the population black. Jewish women having had Negro husbands.?"
FN-48D,,FN-48D5,,"33.303257, 44.364321",,,,https://soundcloud.com/decodingdiaspora/fan-ep-48?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-48d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-48D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-48d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-48D.jpg,,,,,"From earliest times there has been a Negro strain in the peoples of Syria, Palestine and most of the Near East countries. The Turks especially had mostly Negro soldiers when they dominated Islam. According to a Jewish legend, when the Jews returned from Babylonian captivity, they found the population black. Jewish women having had Negro husbands.?"
FN-49A,,FN-49A3,,"37.227928, -77.401924",,"July 18, 1863- September 29, 1864",,https://soundcloud.com/decodingdiaspora/fan-ep-49?,,"wadimwall. May 24, 2018. “Medal of Honor US Army.” cgtrader. https://www.cgtrader.com/3d-models/character/clothing/medal-of-honor-us-army Used royalty-free with no attribution required.  ",https://www.cgtrader.com/3d-models/character/clothing/medal-of-honor-us-army,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-49a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-49A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-49a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-49A.jpg,,,,,"First Negro to Win Congressional Medal of Honor William h. Carney At Ft. Wagner, S. C. July 18, 1863, he seized the flag when the color-sergeant fell, and led the assault. Though badly wounded he kept it flying. When praised for his exceptional bravery he said, “I only did my duty. The old flag never touched the ground.” In another battle, Chapin’s Farm, VA. Sept. 29, 1864, thirteen Negroes won the highest medal the same day. No Negroes were given this medal in World Wars I and II due very likely to the campaign of Negro depreciation which began under Woodrow Wilson.?"
FN-49C,,FN-49C3,,"42.361145, -71.067083",,1777-1786,,https://soundcloud.com/decodingdiaspora/fan-ep-49?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-49c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-49C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-49c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-49C.jpg,,,,,"Moses Sash, Veteran of the revolution, an unmixed Negro, was one of the leaders of Shay’s rebellion in Massachusets in 1786. Sash, mentioned as “Captain” had enlisted in 1777. He was one of the 33 indicted and was charged with “unlawfully and seditiously with force of arms, advise, and procure divers persons to revolt.” High taxes and political irregularities had caused the revolt under Daniel Shay (White).?"
FN-49D,,FN-49D3,,"38.7428922, -77.1135903",,,,https://soundcloud.com/decodingdiaspora/fan-ep-49?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-49d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-49D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-49d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-49D.jpg,,,,,"Davy A Negro slave managed George Washington’s farm at Muddy Hole, VA.. with good knowledge of farming and stock-breeding, he was free in all but name.?"
FN-4A1,,FN-4A10,,"-4.267778, 15.291944",,,,https://soundcloud.com/decodingdiaspora/ep-4-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-4a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-4A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-4a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-4A.jpg,,,,,"Robert Kweku Gardiner One of Africa’s ablest sons. Native of Ghana. Graduate Cambridge Univ. with graduate courses in economics and government at Oxford and London, England. Lectured in Liberia and Sierra Leone. Taught in University College, Ghana, and was later Ghana’s civil service chief. In 1946, he was appointed to the trusteeship division of the United Nations and was later promoted to the Economic Commission for Africa. At present U. N. Mediator in the Congo.?"
FN-50A,,FN-50A2,,"42.055984, -87.675171",,1954,,https://soundcloud.com/decodingdiaspora/ep-50-facts-about-the-negro50?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-50a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-50A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-50a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-50A.jpg,,,,,"Edgar G. Brown ?Dynamic fighter for civil rights. Organized low-paid government employees of Washington and got them good increase. Organized National Negro Council. Fought discrimination in the air force with success, also the submitting of photos when applying for civil service jobs. Educated at Northwestern University, he held national tennis championship for four years. Has many trophies. Died March 1954.?"
FN-50C,,FN-50C2,,"38.978443, -76.49218",,1633,,https://soundcloud.com/decodingdiaspora/ep-50-facts-about-the-negro50?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-50c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-50C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-50c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-50C.jpg,,,,,"Mathias De Sousa A Negro, was one of the first settlers of the colony of Maryland in 1633. The white colonists, 200 in number, came from England by way of Barbados, West Indies. It is believed that De Sousa piloted their ship, “The Ark and The Dove” from there to the Chesapeake Bay. De Sousa was a ship captain, He is mentioned in the writings of the times as a skipper and trader with the Indians.?"
FN-50C,,FN-50C3,,"51.507359, -0.206439",,,,https://soundcloud.com/decodingdiaspora/ep-50-facts-about-the-negro50?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-50c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-50C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-50c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-50C.jpg,,,,,"Mathias De Sousa A Negro, was one of the first settlers of the colony of Maryland in 1633. The white colonists, 200 in number, came from England by way of Barbados, West Indies. It is believed that De Sousa piloted their ship, “The Ark and The Dove” from there to the Chesapeake Bay. De Sousa was a ship captain, He is mentioned in the writings of the times as a skipper and trader with the Indians.?"
FN-50C,,FN-50C4,,"13.193887, -59.543198",,,,https://soundcloud.com/decodingdiaspora/ep-50-facts-about-the-negro50?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-50c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-50C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-50c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-50C.jpg,,,,,"Mathias De Sousa A Negro, was one of the first settlers of the colony of Maryland in 1633. The white colonists, 200 in number, came from England by way of Barbados, West Indies. It is believed that De Sousa piloted their ship, “The Ark and The Dove” from there to the Chesapeake Bay. De Sousa was a ship captain, He is mentioned in the writings of the times as a skipper and trader with the Indians.?"
FN-50D,,FN-50D3,,"48.858093, 2.364694",,1910-1929,,https://soundcloud.com/decodingdiaspora/ep-50-facts-about-the-negro50?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-50d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-50D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-50d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-50D.jpg,,,,,"Raphael A Haitian Negro was perhaps Europe’s most famous clown in the 1910’s-1920’s. So popular, other clowns imitated him. In 1911, France gave him the Legion of Honor. Popularly known as “CHOCOLAT”.?"
FN-51A,,FN-51A2,,"32.03470, -91.05265",,1844,,https://soundcloud.com/decodingdiaspora/fan-ep-51-facts?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-51a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-51A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-51a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-51A.jpg,,,,,"James M. Trotter Born Grand Gulf, Mississippi 1844, was one of the few Negro officers in the Civil War. Enlisting in the 54th Massachusetts as a private, he rose to be a Lieutenant. In 1887, was appointed recorder of Deeds in Washington. He wrote the first important work on the Negro in music, “Music and Some Highly Musical People”. Father of the celebrated William Monroe Trotter.?"
FN-51A,,FN-51A3,,"38.899805, -77.009056",,1887,,https://soundcloud.com/decodingdiaspora/fan-ep-51-facts?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-51a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-51A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-51a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-51A.jpg,,,,,"James M. Trotter Born Grand Gulf, Mississippi 1844, was one of the few Negro officers in the Civil War. Enlisting in the 54th Massachusetts as a private, he rose to be a Lieutenant. In 1887, was appointed recorder of Deeds in Washington. He wrote the first important work on the Negro in music, “Music and Some Highly Musical People”. Father of the celebrated William Monroe Trotter.?"
FN-51C,,FN-51C3,,"51.507359, -0.216439",,,,https://soundcloud.com/decodingdiaspora/fan-ep-51-facts?,,"xamcee. December 15, 2014. “Race Horse and Jockey.” MyMiniFactory. https://www.myminifactory.com/object/3d-print-race-horse-and-jockey-4152 (jockey on horse) Used Under MyMiniFactory-Credit-Remix-Noncommercial.",https://www.myminifactory.com/object/3d-print-race-horse-and-jockey-4152 (jockey on horse),,https://scalar.usc.edu/works/decoding-diaspora/media/fn-51c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-51C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-51c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-51C.jpg,,,,,"Billy Sims ?American Negro jockey, originated “The Crouch Style” of riding, which, by cutting down wind resistance enabled him to beat the best horses and riders. “Boss” Crocker, a millionaire, took him to England to ride there. Soon, jockeys on both sides of the Atlantic were imitating him. Among them the famous English jockey, Todd Sloan.?"
FN-51D,,FN-51D2,,"50.134664, -0.357056",,22-Aug-50,,https://soundcloud.com/decodingdiaspora/fan-ep-51-facts?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-51d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-51D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-51d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-51D.jpg,,,,,"Hassan Abd-El-Rehim ?An Egyptian mulatto, called “The Bronze Giant” broke all records for swimming the English channel August 22nd, 1950. He did it in 10 hours, 50 minutes. He was also the first to achieve 3 successful crossings. He won the Daily Mail Prize of $2,800…In 1939, he swam 60 continuous miles in the Nile estuary.?"
FN-51D,,FN-51D3,,"29.533438, 31.270695",,1939,,https://soundcloud.com/decodingdiaspora/fan-ep-51-facts?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-51d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-51D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-51d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-51D.jpg,,,,,"Hassan Abd-El-Rehim ?An Egyptian mulatto, called “The Bronze Giant” broke all records for swimming the English channel August 22nd, 1950. He did it in 10 hours, 50 minutes. He was also the first to achieve 3 successful crossings. He won the Daily Mail Prize of $2,800…In 1939, he swam 60 continuous miles in the Nile estuary.?"
FN-52A,,FN-52A2,,"42.361145, -71.077083",,1863,,https://soundcloud.com/decodingdiaspora/fan-ep-52,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-52a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-52A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-52a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-52A.jpg,,,,,Edwin G. Walker Of Boston Mass. Said to be the first Negro elected to a state legislature in America. The date is 1863. He later served as a judge and was specially commanded by General Butler. He had been a practicing attorney at the time.?
